seccion_id,departamento_id,departamento_nombre,cue_anexo,establecimiento_nombre,localidad,nivel_id,nivel_nombre,grupo_edad_id,grupo_tasa_id,matricula_actual,matricula_varones_actual,matricula_mujeres_actual,capacidad,longitud,latitud,year_base
2024|FB|260068300|INI|TARDE|SALA DE 5 ANOS|AZUL|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,14,3,11,18,-67.5085803,-45.8774286,2024
2024|FB|260068300|PRI|TARDE|1ER ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,23,13,10,22,-67.5085803,-45.8774286,2024
2024|FB|260068300|PRI|TARDE|2DO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,23,11,12,22,-67.5085803,-45.8774286,2024
2024|FB|260068300|PRI|TARDE|3ER ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,22,12,10,22,-67.5085803,-45.8774286,2024
2024|FB|260068300|PRI|TARDE|4TO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,24,15,9,22,-67.5085803,-45.8774286,2024
2024|FB|260068300|PRI|TARDE|5TO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,23,14,9,22,-67.5085803,-45.8774286,2024
2024|FB|260068300|PRI|TARDE|6TO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,24,9,15,22,-67.5085803,-45.8774286,2024
2024|FB|260068300|SEC|MANANA|1ER ANO/GRADO|UNICA DIVISION|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,23,11,12,26,-67.5085803,-45.8774286,2024
2024|FB|260068300|SEC|MANANA|2DO ANO/GRADO|UNICA DIVISION|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,26,6,20,26,-67.5085803,-45.8774286,2024
2024|FB|260068300|SEC|MANANA|3ER ANO/GRADO|UNICA DIVISION|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,22,10,12,26,-67.5085803,-45.8774286,2024
2024|FB|260068300|SEC|MANANA|4TO ANO/GRADO|UNICA DIVISION|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,21,9,12,26,-67.5085803,-45.8774286,2024
2024|FB|260068300|SEC|MANANA|5TO ANO/GRADO|UNICA DIVISION|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,23,9,14,26,-67.5085803,-45.8774286,2024
2024|FB|260068300|SEC|MANANA|6TO ANO/GRADO|UNICA DIVISION|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26021,Escalante,260068300,COLEGIO PATAGÓNICO DEL SOL,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,17,2,15,26,-67.5085803,-45.8774286,2024
2024|FB|260068600|INI|MANANA|DEAMBULADORES|MATERNAL|JARDIN MATERNAL|JARDIN MATERNAL,26077,Rawson,260068600,MUNDO FELÌZ,TRELEW,INI,Inicial,0_3,0_3,2,2,0,18,-65.312055,-43.259485,2024
2024|FB|260068600|INI|MANANA|LACTANTES|MATERNAL|JARDIN MATERNAL|JARDIN MATERNAL,26077,Rawson,260068600,MUNDO FELÌZ,TRELEW,INI,Inicial,0_3,0_3,1,1,0,18,-65.312055,-43.259485,2024
2024|FB|260068600|INI|MANANA|SALA DE 2 ANOS|MATERNAL|JARDIN MATERNAL|JARDIN MATERNAL,26077,Rawson,260068600,MUNDO FELÌZ,TRELEW,INI,Inicial,0_3,0_3,3,1,2,18,-65.312055,-43.259485,2024
2024|FB|260068600|INI|MANANA|SALA DE 3 ANOS|INFANTES|JARDIN DE INFANTES|JARDIN DE INFANTES,26077,Rawson,260068600,MUNDO FELÌZ,TRELEW,INI,Inicial,0_3,0_3,1,1,0,18,-65.312055,-43.259485,2024
2024|FB|260068600|INI|MANANA|SALA DE 4 ANOS|INFANTES|JARDIN DE INFANTES|JARDIN DE INFANTES,26077,Rawson,260068600,MUNDO FELÌZ,TRELEW,INI,Inicial,4_5,4_5,1,1,0,18,-65.312055,-43.259485,2024
2024|FB|260068600|INI|MANANA|SALA DE 5 ANOS|INFANTES|JARDIN DE INFANTES|JARDIN DE INFANTES,26077,Rawson,260068600,MUNDO FELÌZ,TRELEW,INI,Inicial,4_5,4_5,6,1,5,18,-65.312055,-43.259485,2024
2024|FB|260068700|INI|MANANA|SALA DE 3 ANOS|A|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260068700,ESCUELA DE NIVEL INICIAL Nº 472,COMODORO RIVADAVIA,INI,Inicial,0_3,0_3,16,8,8,18,-67.528115,-45.871968,2024
2024|FB|260068700|INI|MANANA|SALA DE 4 ANOS|B|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260068700,ESCUELA DE NIVEL INICIAL Nº 472,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,18,10,8,18,-67.528115,-45.871968,2024
2024|FB|260068700|INI|TARDE|SALA DE 4 ANOS|C|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260068700,ESCUELA DE NIVEL INICIAL Nº 472,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,21,13,8,18,-67.528115,-45.871968,2024
2024|FB|260068700|INI|TARDE|SALA DE 4 ANOS|D|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260068700,ESCUELA DE NIVEL INICIAL Nº 472,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,19,11,8,18,-67.528115,-45.871968,2024
2024|FB|260068701|INI|MANANA|SALA DE 5 ANOS|5-E|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260068701,ANEXO ESCUELA Nº 472,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,17,10,7,18,-67.542242,-45.878609,2024
2024|FB|260068701|INI|MANANA|SALA DE 5 ANOS|5-F|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260068701,ANEXO ESCUELA Nº 472,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,19,10,9,18,-67.542242,-45.878609,2024
2024|FB|260068701|INI|TARDE|SALA DE 5 ANOS|5-G|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260068701,ANEXO ESCUELA Nº 472,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,22,10,12,18,-67.542242,-45.878609,2024
2024|FB|260068701|INI|TARDE|SALA DE 5 ANOS|5-H|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260068701,ANEXO ESCUELA Nº 472,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,22,12,10,18,-67.542242,-45.878609,2024
2024|FB|260069400|PRI|MANANA EXTENDIDA|1ER ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260069400,ESCUELA MANUEL BELGRANO,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,24,17,7,22,-67.4997883,-45.861526,2024
2024|FB|260069400|PRI|MANANA EXTENDIDA|2DO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260069400,ESCUELA MANUEL BELGRANO,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,29,18,11,22,-67.4997883,-45.861526,2024
2024|FB|260069400|PRI|MANANA EXTENDIDA|3ER ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260069400,ESCUELA MANUEL BELGRANO,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,30,15,15,22,-67.4997883,-45.861526,2024
2024|FB|260069400|PRI|MANANA EXTENDIDA|4TO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260069400,ESCUELA MANUEL BELGRANO,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,27,13,14,22,-67.4997883,-45.861526,2024
2024|FB|260069400|PRI|MANANA EXTENDIDA|5TO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260069400,ESCUELA MANUEL BELGRANO,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,27,11,16,22,-67.4997883,-45.861526,2024
2024|FB|260069400|PRI|MANANA EXTENDIDA|6TO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26021,Escalante,260069400,ESCUELA MANUEL BELGRANO,COMODORO RIVADAVIA,PRI,Primario,6_11,6_11,30,12,18,22,-67.4997883,-45.861526,2024
2024|FB|260069700|SEC|MANANA|1ER ANO/GRADO|1°|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,12_14,12_14,29,13,16,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|MANANA|1ER ANO/GRADO|2°|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,12_14,12_14,27,11,16,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|MANANA|2DO ANO/GRADO|1°|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,12_14,12_14,26,16,10,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|MANANA|2DO ANO/GRADO|2°|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,12_14,12_14,25,14,11,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|MANANA|3ER ANO/GRADO|1°|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,12_14,12_14,31,13,18,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|MANANA|4TO ANO/GRADO|1°|ARTISTICA|BACHILLER EN ARTE - ARTES VISUALES,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,15_17,15_17,19,8,11,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|MANANA|5TO ANO/GRADO|1°|ARTISTICA|BACHILLER EN ARTE - ARTES VISUALES,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,15_17,15_17,17,6,11,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|MANANA|6TO ANO/GRADO|1°|ARTISTICA|BACHILLER EN ARTE - ARTES VISUALES,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,15_17,15_17,6,1,5,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|TARDE|3ER ANO/GRADO|2°|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,12_14,12_14,26,17,9,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|TARDE|4TO ANO/GRADO|1°|INFORMATICA|BACHILLER EN INFORMATICA,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,15_17,15_17,23,13,10,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|TARDE|5TO ANO/GRADO|1°|INFORMATICA|BACHILLER EN INFORMATICA,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,15_17,15_17,23,10,13,26,-67.6716931,-45.7799279,2024
2024|FB|260069700|SEC|TARDE|6TO ANO/GRADO|1°|INFORMATICA|BACHILLER EN INFORMATICA,26021,Escalante,260069700,"ESCUELA N° 7704 ""DIADEMA ARGENTINA""",DIADEMA ARGENTINA,SEC,Secundario,15_17,15_17,18,9,9,26,-67.6716931,-45.7799279,2024
2024|FB|260069800|SEC|MANANA|1ER ANO/GRADO|3|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,12_14,12_14,21,12,9,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|MANANA|2DO ANO/GRADO|1|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,12_14,12_14,29,13,16,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|MANANA|3ER ANO/GRADO|1|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,12_14,12_14,21,12,9,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|MANANA|4TO ANO/GRADO|1|COMUNICACION|BACHILLER EN COMUNICACION,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,15_17,15_17,21,12,9,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|MANANA|5TO ANO/GRADO|1|COMUNICACION|BACHILLER EN COMUNICACION,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,15_17,15_17,23,10,13,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|MANANA|6TO ANO/GRADO|1|COMUNICACION|BACHILLER EN COMUNICACION,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,15_17,15_17,20,7,13,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|TARDE|1ER ANO/GRADO|1|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,12_14,12_14,25,14,11,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|TARDE|1ER ANO/GRADO|CBMI|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,12_14,12_14,16,11,5,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|TARDE|2DO ANO/GRADO|2|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,12_14,12_14,18,11,7,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|TARDE|3ER ANO/GRADO|2|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,12_14,12_14,15,6,9,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|TARDE|4TO ANO/GRADO|2|COMUNICACION|BACHILLER EN COMUNICACION,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,15_17,15_17,20,9,11,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|TARDE|5TO ANO/GRADO|2|COMUNICACION|BACHILLER EN COMUNICACION,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,15_17,15_17,13,6,7,26,-65.1108619,-43.2936705,2024
2024|FB|260069800|SEC|TARDE|6TO ANO/GRADO|2|COMUNICACION|BACHILLER EN COMUNICACION,26077,Rawson,260069800,COLEGIO Nº 7705,RAWSON,SEC,Secundario,15_17,15_17,13,4,9,26,-65.1108619,-43.2936705,2024
2024|FB|260070100|SEC|MANANA|1ER ANO/GRADO|1RO 1RA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,27,13,14,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|MANANA|2DO ANO/GRADO|2DO 1RA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,29,15,14,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|MANANA|3ER ANO/GRADO|3RO 1RA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,26,15,11,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|MANANA|4TO ANO/GRADO|4TO 1RA|EDUCACION FISICA|BACHILLER EN EDUCACION FISICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,15_17,15_17,27,11,16,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|MANANA|4TO ANO/GRADO|4TO 2DA|EDUCACION FISICA|BACHILLER EN EDUCACION FISICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,15_17,15_17,26,12,14,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|MANANA|5TO ANO/GRADO|5TO 1RA|EDUCACION FISICA|BACHILLER EN EDUCACION FISICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,15_17,15_17,22,10,12,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|MANANA|5TO ANO/GRADO|5TO 4TA|EDUCACION FISICA|BACHILLER EN EDUCACION FISICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,15_17,15_17,21,10,11,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|MANANA|6TO ANO/GRADO|6TO 1RA|EDUCACION FISICA|BACHILLER EN EDUCACION FISICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,15_17,15_17,22,11,11,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|MANANA|6TO ANO/GRADO|6TO 2DA|EDUCACION FISICA|BACHILLER EN EDUCACION FISICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,15_17,15_17,24,10,14,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|1ER ANO/GRADO|1RO 2DA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,19,13,6,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|1ER ANO/GRADO|1RO 3RA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,18,12,6,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|1ER ANO/GRADO|1RO 4TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,19,10,9,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|2DO ANO/GRADO|2DO 2DA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,27,11,16,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|2DO ANO/GRADO|2DO 3RA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,26,10,16,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|3ER ANO/GRADO|3RO 2DA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,26,15,11,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|3ER ANO/GRADO|3RO 3RA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,24,13,11,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|3ER ANO/GRADO|3RO 4TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,12_14,12_14,22,9,13,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|4TO ANO/GRADO|4TO 3RA|EDUCACION FISICA|BACHILLER EN EDUCACION FISICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,15_17,15_17,33,19,14,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|5TO ANO/GRADO|5TO 3RA|EDUCACION FISICA|BACHILLER EN EDUCACION FISICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,15_17,15_17,24,9,15,26,-65.0610721,-42.7597133,2024
2024|FB|260070100|SEC|TARDE|6TO ANO/GRADO|6TO 3RA|EDUCACION FISICA|BACHILLER EN EDUCACION FISICA,26007,Biedma,260070100,"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707",PUERTO MADRYN,SEC,Secundario,15_17,15_17,12,4,8,26,-65.0610721,-42.7597133,2024
2024|FB|260070201|SEC|DOBLE|1ER ANO/GRADO|A|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26056,Languiñeo,260070201,UEM-ES N° 10 CARRENLEUFU,CARRENLEUFU,SEC,Secundario,12_14,12_14,6,4,2,26,-71.7035614,-43.5831361,2024
2024|FB|260070201|SEC|DOBLE|2DO ANO/GRADO|A|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26056,Languiñeo,260070201,UEM-ES N° 10 CARRENLEUFU,CARRENLEUFU,SEC,Secundario,12_14,12_14,4,2,2,26,-71.7035614,-43.5831361,2024
2024|FB|260070201|SEC|DOBLE|3ER ANO/GRADO|A|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26056,Languiñeo,260070201,UEM-ES N° 10 CARRENLEUFU,CARRENLEUFU,SEC,Secundario,12_14,12_14,4,3,1,26,-71.7035614,-43.5831361,2024
2024|FB|260070201|SEC|DOBLE|4TO ANO/GRADO|B|AGRO Y AMBIENTE|BACHILLER EN AGRO AMBIENTE,26056,Languiñeo,260070201,UEM-ES N° 10 CARRENLEUFU,CARRENLEUFU,SEC,Secundario,15_17,15_17,5,5,0,26,-71.7035614,-43.5831361,2024
2024|FB|260070201|SEC|DOBLE|5TO ANO/GRADO|B|AGRO Y AMBIENTE|BACHILLER EN AGRO AMBIENTE,26056,Languiñeo,260070201,UEM-ES N° 10 CARRENLEUFU,CARRENLEUFU,SEC,Secundario,15_17,15_17,2,1,1,26,-71.7035614,-43.5831361,2024
2024|FB|260070201|SEC|DOBLE|6TO ANO/GRADO|B|AGRO Y AMBIENTE|BACHILLER EN AGRO AMBIENTE,26056,Languiñeo,260070201,UEM-ES N° 10 CARRENLEUFU,CARRENLEUFU,SEC,Secundario,15_17,15_17,2,1,1,26,-71.7035614,-43.5831361,2024
